Filename,FullPath,Label,Malware_Class
DumpMinitool.x86.exe,C:\samples\benign\program_files\DumpMinitool.x86.exe,benign,Benign
dumpsexp.exe,C:\samples\benign\program_files\dumpsexp.exe,benign,Benign
dxc.exe,C:\samples\benign\program_files\dxc.exe,benign,Benign
dxcapsviewer.exe,C:\samples\benign\program_files\dxcapsviewer.exe,benign,Benign
echo.exe,C:\samples\benign\program_files\echo.exe,benign,Benign
edit-git-bash.exe,C:\samples\benign\program_files\edit-git-bash.exe,benign,Benign
editbin.exe,C:\samples\benign\program_files\editbin.exe,benign,Benign
edit_test.exe,C:\samples\benign\program_files\edit_test.exe,benign,Benign
edit_test_dll.exe,C:\samples\benign\program_files\edit_test_dll.exe,benign,Benign
elevated_tracing_service.exe,C:\samples\benign\program_files\elevated_tracing_service.exe,benign,Benign
elevation_service.exe,C:\samples\benign\program_files\elevation_service.exe,benign,Benign
env.exe,C:\samples\benign\program_files\env.exe,benign,Benign
envsubst.exe,C:\samples\benign\program_files\envsubst.exe,benign,Benign
errlook.exe,C:\samples\benign\program_files\errlook.exe,benign,Benign
esd2iso.exe,C:\samples\benign\program_files\esd2iso.exe,benign,Benign
espexe.exe,C:\samples\benign\program_files\espexe.exe,benign,Benign
ex.exe,C:\samples\benign\program_files\ex.exe,benign,Benign
expand.exe,C:\samples\benign\program_files\expand.exe,benign,Benign
expediteupdater.exe,C:\samples\benign\program_files\expediteupdater.exe,benign,Benign
experience.exe,C:\samples\benign\program_files\experience.exe,benign,Benign
experience_01.exe,C:\samples\benign\program_files\experience_01.exe,benign,Benign
expr.exe,C:\samples\benign\program_files\expr.exe,benign,Benign
extcheck.exe,C:\samples\benign\program_files\extcheck.exe,benign,Benign
ExtExport.exe,C:\samples\benign\program_files\ExtExport.exe,benign,Benign
extidgen.exe,C:\samples\benign\program_files\extidgen.exe,benign,Benign
factor.exe,C:\samples\benign\program_files\factor.exe,benign,Benign
false.exe,C:\samples\benign\program_files\false.exe,benign,Benign
feedback.exe,C:\samples\benign\program_files\feedback.exe,benign,Benign
file.exe,C:\samples\benign\program_files\file.exe,benign,Benign
filetypeverifier.exe,C:\samples\benign\program_files\filetypeverifier.exe,benign,Benign
filtdump.exe,C:\samples\benign\program_files\filtdump.exe,benign,Benign
filtreg.exe,C:\samples\benign\program_files\filtreg.exe,benign,Benign
find.exe,C:\samples\benign\program_files\find.exe,benign,Benign
fmt.exe,C:\samples\benign\program_files\fmt.exe,benign,Benign
fold.exe,C:\samples\benign\program_files\fold.exe,benign,Benign
frcode.exe,C:\samples\benign\program_files\frcode.exe,benign,Benign
ftquery.exe,C:\samples\benign\program_files\ftquery.exe,benign,Benign
funzip.exe,C:\samples\benign\program_files\funzip.exe,benign,Benign
fxc.exe,C:\samples\benign\program_files\fxc.exe,benign,Benign
FxCopCmd.exe,C:\samples\benign\program_files\FxCopCmd.exe,benign,Benign
gamesaveutil.exe,C:\samples\benign\program_files\gamesaveutil.exe,benign,Benign
gawk-5.0.0.exe,C:\samples\benign\program_files\gawk-5.0.0.exe,benign,Benign
gawk.exe,C:\samples\benign\program_files\gawk.exe,benign,Benign
gc.exe,C:\samples\benign\program_files\gc.exe,benign,Benign
gencat.exe,C:\samples\benign\program_files\gencat.exe,benign,Benign
genmanifest.exe,C:\samples\benign\program_files\genmanifest.exe,benign,Benign
getconf.exe,C:\samples\benign\program_files\getconf.exe,benign,Benign
getfacl.exe,C:\samples\benign\program_files\getfacl.exe,benign,Benign
getopt.exe,C:\samples\benign\program_files\getopt.exe,benign,Benign
getprocaddr32.exe,C:\samples\benign\program_files\getprocaddr32.exe,benign,Benign
getprocaddr64.exe,C:\samples\benign\program_files\getprocaddr64.exe,benign,Benign
gettext.exe,C:\samples\benign\program_files\gettext.exe,benign,Benign
git-askpass.exe,C:\samples\benign\program_files\git-askpass.exe,benign,Benign
git-askyesno.exe,C:\samples\benign\program_files\git-askyesno.exe,benign,Benign
git-bash.exe,C:\samples\benign\program_files\git-bash.exe,benign,Benign
git-cmd.exe,C:\samples\benign\program_files\git-cmd.exe,benign,Benign
git-credential-helper-selector.exe,C:\samples\benign\program_files\git-credential-helper-selector.exe,benign,Benign
git-credential-manager.exe,C:\samples\benign\program_files\git-credential-manager.exe,benign,Benign
git-credential-wincred.exe,C:\samples\benign\program_files\git-credential-wincred.exe,benign,Benign
git-daemon.exe,C:\samples\benign\program_files\git-daemon.exe,benign,Benign
git-gui.exe,C:\samples\benign\program_files\git-gui.exe,benign,Benign
git-http-backend.exe,C:\samples\benign\program_files\git-http-backend.exe,benign,Benign
git-http-fetch.exe,C:\samples\benign\program_files\git-http-fetch.exe,benign,Benign
git-http-push.exe,C:\samples\benign\program_files\git-http-push.exe,benign,Benign
git-imap-send.exe,C:\samples\benign\program_files\git-imap-send.exe,benign,Benign
git-lfs.exe,C:\samples\benign\program_files\git-lfs.exe,benign,Benign
git-receive-pack.exe,C:\samples\benign\program_files\git-receive-pack.exe,benign,Benign
git-remote-ftp.exe,C:\samples\benign\program_files\git-remote-ftp.exe,benign,Benign
git-remote-ftps.exe,C:\samples\benign\program_files\git-remote-ftps.exe,benign,Benign
git-remote-http.exe,C:\samples\benign\program_files\git-remote-http.exe,benign,Benign
git-remote-https.exe,C:\samples\benign\program_files\git-remote-https.exe,benign,Benign
git-sh-i18n--envsubst.exe,C:\samples\benign\program_files\git-sh-i18n--envsubst.exe,benign,Benign
git-upload-archive.exe,C:\samples\benign\program_files\git-upload-archive.exe,benign,Benign
git-upload-pack.exe,C:\samples\benign\program_files\git-upload-pack.exe,benign,Benign
git-wrapper.exe,C:\samples\benign\program_files\git-wrapper.exe,benign,Benign
git.exe,C:\samples\benign\program_files\git.exe,benign,Benign
gitk.exe,C:\samples\benign\program_files\gitk.exe,benign,Benign
gkill.exe,C:\samples\benign\program_files\gkill.exe,benign,Benign
gmondump.exe,C:\samples\benign\program_files\gmondump.exe,benign,Benign
GoogleUpdate.exe,C:\samples\benign\program_files\GoogleUpdate.exe,benign,Benign
gpg-agent.exe,C:\samples\benign\program_files\gpg-agent.exe,benign,Benign
gpg-auth.exe,C:\samples\benign\program_files\gpg-auth.exe,benign,Benign
gpg-card.exe,C:\samples\benign\program_files\gpg-card.exe,benign,Benign
gpg-check-pattern.exe,C:\samples\benign\program_files\gpg-check-pattern.exe,benign,Benign
gpg-connect-agent.exe,C:\samples\benign\program_files\gpg-connect-agent.exe,benign,Benign
gpg-error.exe,C:\samples\benign\program_files\gpg-error.exe,benign,Benign
gpg-pair-tool.exe,C:\samples\benign\program_files\gpg-pair-tool.exe,benign,Benign
gpg-preset-passphrase.exe,C:\samples\benign\program_files\gpg-preset-passphrase.exe,benign,Benign
gpg-protect-tool.exe,C:\samples\benign\program_files\gpg-protect-tool.exe,benign,Benign
gpg-wks-client.exe,C:\samples\benign\program_files\gpg-wks-client.exe,benign,Benign
gpg-wks-server.exe,C:\samples\benign\program_files\gpg-wks-server.exe,benign,Benign
gpg.exe,C:\samples\benign\program_files\gpg.exe,benign,Benign
gpgconf.exe,C:\samples\benign\program_files\gpgconf.exe,benign,Benign
gpgparsemail.exe,C:\samples\benign\program_files\gpgparsemail.exe,benign,Benign
gpgscm.exe,C:\samples\benign\program_files\gpgscm.exe,benign,Benign
gpgsm.exe,C:\samples\benign\program_files\gpgsm.exe,benign,Benign
gpgsplit.exe,C:\samples\benign\program_files\gpgsplit.exe,benign,Benign
gpgtar.exe,C:\samples\benign\program_files\gpgtar.exe,benign,Benign
gpgv.exe,C:\samples\benign\program_files\gpgv.exe,benign,Benign
graphedt.exe,C:\samples\benign\program_files\graphedt.exe,benign,Benign
grcat.exe,C:\samples\benign\program_files\grcat.exe,benign,Benign
grep.exe,C:\samples\benign\program_files\grep.exe,benign,Benign
groups.exe,C:\samples\benign\program_files\groups.exe,benign,Benign
guidgen.exe,C:\samples\benign\program_files\guidgen.exe,benign,Benign
GUP.exe,C:\samples\benign\program_files\GUP.exe,benign,Benign
gzip.exe,C:\samples\benign\program_files\gzip.exe,benign,Benign
head.exe,C:\samples\benign\program_files\head.exe,benign,Benign
headless-git.exe,C:\samples\benign\program_files\headless-git.exe,benign,Benign
hmac256.exe,C:\samples\benign\program_files\hmac256.exe,benign,Benign
hostid.exe,C:\samples\benign\program_files\hostid.exe,benign,Benign
hostname.exe,C:\samples\benign\program_files\hostname.exe,benign,Benign
HxD.exe,C:\samples\benign\program_files\HxD.exe,benign,Benign
i686-w64-mingw32-agrep.exe,C:\samples\benign\program_files\i686-w64-mingw32-agrep.exe,benign,Benign
iconv.exe,C:\samples\benign\program_files\iconv.exe,benign,Benign
id.exe,C:\samples\benign\program_files\id.exe,benign,Benign
ida64.exe,C:\samples\benign\program_files\ida64.exe,benign,Benign
identity_helper.exe,C:\samples\benign\program_files\identity_helper.exe,benign,Benign
idlj.exe,C:\samples\benign\program_files\idlj.exe,benign,Benign
iediagcmd.exe,C:\samples\benign\program_files\iediagcmd.exe,benign,Benign
ieinstal.exe,C:\samples\benign\program_files\ieinstal.exe,benign,Benign
ielowutil.exe,C:\samples\benign\program_files\ielowutil.exe,benign,Benign
iexplore.exe,C:\samples\benign\program_files\iexplore.exe,benign,Benign
ie_to_edge_stub.exe,C:\samples\benign\program_files\ie_to_edge_stub.exe,benign,Benign
ifc.exe,C:\samples\benign\program_files\ifc.exe,benign,Benign
ifilttst.exe,C:\samples\benign\program_files\ifilttst.exe,benign,Benign
ImagingDevices.exe,C:\samples\benign\program_files\ImagingDevices.exe,benign,Benign
infocmp.exe,C:\samples\benign\program_files\infocmp.exe,benign,Benign
infotocap.exe,C:\samples\benign\program_files\infotocap.exe,benign,Benign
initsrv.exe,C:\samples\benign\program_files\initsrv.exe,benign,Benign
InputPersonalization.exe,C:\samples\benign\program_files\InputPersonalization.exe,benign,Benign
inspect.exe,C:\samples\benign\program_files\inspect.exe,benign,Benign
install.exe,C:\samples\benign\program_files\install.exe,benign,Benign
InstallCleanup.exe,C:\samples\benign\program_files\InstallCleanup.exe,benign,Benign
IPBlockerDemon.exe,C:\samples\benign\program_files\IPBlockerDemon.exe,benign,Benign
isxps.exe,C:\samples\benign\program_files\isxps.exe,benign,Benign
jabswitch.exe,C:\samples\benign\program_files\jabswitch.exe,benign,Benign
jaccessinspector.exe,C:\samples\benign\program_files\jaccessinspector.exe,benign,Benign
jaccesswalker.exe,C:\samples\benign\program_files\jaccesswalker.exe,benign,Benign
jar.exe,C:\samples\benign\program_files\jar.exe,benign,Benign
jarsigner.exe,C:\samples\benign\program_files\jarsigner.exe,benign,Benign
jaureg.exe,C:\samples\benign\program_files\jaureg.exe,benign,Benign
java-rmi.exe,C:\samples\benign\program_files\java-rmi.exe,benign,Benign
java.exe,C:\samples\benign\program_files\java.exe,benign,Benign
javac.exe,C:\samples\benign\program_files\javac.exe,benign,Benign
javacpl.exe,C:\samples\benign\program_files\javacpl.exe,benign,Benign
javadoc.exe,C:\samples\benign\program_files\javadoc.exe,benign,Benign
javafxpackager.exe,C:\samples\benign\program_files\javafxpackager.exe,benign,Benign
javah.exe,C:\samples\benign\program_files\javah.exe,benign,Benign
javap.exe,C:\samples\benign\program_files\javap.exe,benign,Benign
javapackager.exe,C:\samples\benign\program_files\javapackager.exe,benign,Benign
javaw.exe,C:\samples\benign\program_files\javaw.exe,benign,Benign
javaws.exe,C:\samples\benign\program_files\javaws.exe,benign,Benign
jcmd.exe,C:\samples\benign\program_files\jcmd.exe,benign,Benign
jconsole.exe,C:\samples\benign\program_files\jconsole.exe,benign,Benign
jdb.exe,C:\samples\benign\program_files\jdb.exe,benign,Benign
jdeps.exe,C:\samples\benign\program_files\jdeps.exe,benign,Benign
jfr.exe,C:\samples\benign\program_files\jfr.exe,benign,Benign
jhat.exe,C:\samples\benign\program_files\jhat.exe,benign,Benign
jinfo.exe,C:\samples\benign\program_files\jinfo.exe,benign,Benign
jjs.exe,C:\samples\benign\program_files\jjs.exe,benign,Benign
jmap.exe,C:\samples\benign\program_files\jmap.exe,benign,Benign
jmc.exe,C:\samples\benign\program_files\jmc.exe,benign,Benign
join.exe,C:\samples\benign\program_files\join.exe,benign,Benign
jp2launcher.exe,C:\samples\benign\program_files\jp2launcher.exe,benign,Benign
jps.exe,C:\samples\benign\program_files\jps.exe,benign,Benign
jrunscript.exe,C:\samples\benign\program_files\jrunscript.exe,benign,Benign
jsadebugd.exe,C:\samples\benign\program_files\jsadebugd.exe,benign,Benign
jsconstraintdebug.exe,C:\samples\benign\program_files\jsconstraintdebug.exe,benign,Benign
jstack.exe,C:\samples\benign\program_files\jstack.exe,benign,Benign
jstat.exe,C:\samples\benign\program_files\jstat.exe,benign,Benign
jstatd.exe,C:\samples\benign\program_files\jstatd.exe,benign,Benign
jucheck.exe,C:\samples\benign\program_files\jucheck.exe,benign,Benign
jusched.exe,C:\samples\benign\program_files\jusched.exe,benign,Benign
jvisualvm.exe,C:\samples\benign\program_files\jvisualvm.exe,benign,Benign
kbxutil.exe,C:\samples\benign\program_files\kbxutil.exe,benign,Benign
keyboxd.exe,C:\samples\benign\program_files\keyboxd.exe,benign,Benign
keytool.exe,C:\samples\benign\program_files\keytool.exe,benign,Benign
kill.exe,C:\samples\benign\program_files\kill.exe,benign,Benign
kinit.exe,C:\samples\benign\program_files\kinit.exe,benign,Benign
klist.exe,C:\samples\benign\program_files\klist.exe,benign,Benign
ktab.exe,C:\samples\benign\program_files\ktab.exe,benign,Benign
ldd.exe,C:\samples\benign\program_files\ldd.exe,benign,Benign
ldh.exe,C:\samples\benign\program_files\ldh.exe,benign,Benign
less.exe,C:\samples\benign\program_files\less.exe,benign,Benign
lessecho.exe,C:\samples\benign\program_files\lessecho.exe,benign,Benign
lesskey.exe,C:\samples\benign\program_files\lesskey.exe,benign,Benign
lib.exe,C:\samples\benign\program_files\lib.exe,benign,Benign
lib_USBFormatSDK.exe,C:\samples\benign\program_files\lib_USBFormatSDK.exe,benign,Benign
link.exe,C:\samples\benign\program_files\link.exe,benign,Benign
ln.exe,C:\samples\benign\program_files\ln.exe,benign,Benign
locale.exe,C:\samples\benign\program_files\locale.exe,benign,Benign
locate.exe,C:\samples\benign\program_files\locate.exe,benign,Benign
logname.exe,C:\samples\benign\program_files\logname.exe,benign,Benign
ls.exe,C:\samples\benign\program_files\ls.exe,benign,Benign
lsattr.exe,C:\samples\benign\program_files\lsattr.exe,benign,Benign
lzmadec.exe,C:\samples\benign\program_files\lzmadec.exe,benign,Benign
lzmainfo.exe,C:\samples\benign\program_files\lzmainfo.exe,benign,Benign
mac2unix.exe,C:\samples\benign\program_files\mac2unix.exe,benign,Benign
makeappx.exe,C:\samples\benign\program_files\makeappx.exe,benign,Benign
makecat.exe,C:\samples\benign\program_files\makecat.exe,benign,Benign
makecert.exe,C:\samples\benign\program_files\makecert.exe,benign,Benign
makehm.exe,C:\samples\benign\program_files\makehm.exe,benign,Benign
makepri.exe,C:\samples\benign\program_files\makepri.exe,benign,Benign
mbidgenerator.exe,C:\samples\benign\program_files\mbidgenerator.exe,benign,Benign
mc.exe,C:\samples\benign\program_files\mc.exe,benign,Benign
md5sum.exe,C:\samples\benign\program_files\md5sum.exe,benign,Benign
mdmerge.exe,C:\samples\benign\program_files\mdmerge.exe,benign,Benign
mftrace.exe,C:\samples\benign\program_files\mftrace.exe,benign,Benign
Microsoft.VisualStudio.Setup.ToastNotification.exe,C:\samples\benign\program_files\Microsoft.VisualStudio.Setup.ToastNotification.exe,benign,Benign
microsoft.windows.softwarelogo.appxlauncher.exe,C:\samples\benign\program_files\microsoft.windows.softwarelogo.appxlauncher.exe,benign,Benign
microsoft.windows.softwarelogo.taskengine.exe,C:\samples\benign\program_files\microsoft.windows.softwarelogo.taskengine.exe,benign,Benign
MicrosoftEdgeComRegisterShellARM64.exe,C:\samples\benign\program_files\MicrosoftEdgeComRegisterShellARM64.exe,benign,Benign
MicrosoftEdgeUpdate.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdate.exe,benign,Benign
MicrosoftEdgeUpdateBroker.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateBroker.exe,benign,Benign
MicrosoftEdgeUpdateComRegisterShell64.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateComRegisterShell64.exe,benign,Benign
MicrosoftEdgeUpdateCore.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateCore.exe,benign,Benign
MicrosoftEdgeUpdateOnDemand.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateOnDemand.exe,benign,Benign
MicrosoftEdgeUpdateSetup.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateSetup.exe,benign,Benign
MicrosoftEdgeUpdateSetup_X86_1.3.195.49.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateSetup_X86_1.3.195.49.exe,benign,Benign
MicrosoftEdgeWebview2Setup.exe,C:\samples\benign\program_files\MicrosoftEdgeWebview2Setup.exe,benign,Benign
MicrosoftEdge_X86_135.0.3179.85.exe,C:\samples\benign\program_files\MicrosoftEdge_X86_135.0.3179.85.exe,benign,Benign
midl.exe,C:\samples\benign\program_files\midl.exe,benign,Benign
midlc.exe,C:\samples\benign\program_files\midlc.exe,benign,Benign
midlrt.exe,C:\samples\benign\program_files\midlrt.exe,benign,Benign
minidumper.exe,C:\samples\benign\program_files\minidumper.exe,benign,Benign
MiniIPBlocker.exe,C:\samples\benign\program_files\MiniIPBlocker.exe,benign,Benign
mintty.exe,C:\samples\benign\program_files\mintty.exe,benign,Benign
mip.exe,C:\samples\benign\program_files\mip.exe,benign,Benign
mkdir.exe,C:\samples\benign\program_files\mkdir.exe,benign,Benign
mkfifo.exe,C:\samples\benign\program_files\mkfifo.exe,benign,Benign
mkgroup.exe,C:\samples\benign\program_files\mkgroup.exe,benign,Benign
mknod.exe,C:\samples\benign\program_files\mknod.exe,benign,Benign
mkpasswd.exe,C:\samples\benign\program_files\mkpasswd.exe,benign,Benign
mktemp.exe,C:\samples\benign\program_files\mktemp.exe,benign,Benign
ml.exe,C:\samples\benign\program_files\ml.exe,benign,Benign
ml64.exe,C:\samples\benign\program_files\ml64.exe,benign,Benign
mlgen.exe,C:\samples\benign\program_files\mlgen.exe,benign,Benign
Monitor.exe,C:\samples\benign\program_files\Monitor.exe,benign,Benign
mosquitto.exe,C:\samples\benign\program_files\mosquitto.exe,benign,Benign
mosquitto_ctrl.exe,C:\samples\benign\program_files\mosquitto_ctrl.exe,benign,Benign
mosquitto_passwd.exe,C:\samples\benign\program_files\mosquitto_passwd.exe,benign,Benign
mosquitto_pub.exe,C:\samples\benign\program_files\mosquitto_pub.exe,benign,Benign
mosquitto_rr.exe,C:\samples\benign\program_files\mosquitto_rr.exe,benign,Benign
mosquitto_sub.exe,C:\samples\benign\program_files\mosquitto_sub.exe,benign,Benign
mount.exe,C:\samples\benign\program_files\mount.exe,benign,Benign
MountDriveImageService.exe,C:\samples\benign\program_files\MountDriveImageService.exe,benign,Benign
MpCmdRun.exe,C:\samples\benign\program_files\MpCmdRun.exe,benign,Benign
mpicalc.exe,C:\samples\benign\program_files\mpicalc.exe,benign,Benign
MSBuild.exe,C:\samples\benign\program_files\MSBuild.exe,benign,Benign
MSBuildTaskHost.exe,C:\samples\benign\program_files\MSBuildTaskHost.exe,benign,Benign
msedge.exe,C:\samples\benign\program_files\msedge.exe,benign,Benign
msedgewebview2.exe,C:\samples\benign\program_files\msedgewebview2.exe,benign,Benign
msedge_proxy.exe,C:\samples\benign\program_files\msedge_proxy.exe,benign,Benign
msedge_pwa_launcher.exe,C:\samples\benign\program_files\msedge_pwa_launcher.exe,benign,Benign
MsiCert.exe,C:\samples\benign\program_files\MsiCert.exe,benign,Benign
MsiDb.exe,C:\samples\benign\program_files\MsiDb.exe,benign,Benign
MsiFiler.exe,C:\samples\benign\program_files\MsiFiler.exe,benign,Benign
MsiInfo.exe,C:\samples\benign\program_files\MsiInfo.exe,benign,Benign
Msimerg.exe,C:\samples\benign\program_files\Msimerg.exe,benign,Benign
MsiMsp.exe,C:\samples\benign\program_files\MsiMsp.exe,benign,Benign
msinfo32.exe,C:\samples\benign\program_files\msinfo32.exe,benign,Benign
MsiTran.exe,C:\samples\benign\program_files\MsiTran.exe,benign,Benign
MsMpEng.exe,C:\samples\benign\program_files\MsMpEng.exe,benign,Benign
mspdbcmf.exe,C:\samples\benign\program_files\mspdbcmf.exe,benign,Benign
mspdbsrv.exe,C:\samples\benign\program_files\mspdbsrv.exe,benign,Benign
MsSense.exe,C:\samples\benign\program_files\MsSense.exe,benign,Benign
mt.exe,C:\samples\benign\program_files\mt.exe,benign,Benign
MTMediaBuilder.exe,C:\samples\benign\program_files\MTMediaBuilder.exe,benign,Benign
MTPELoader.exe,C:\samples\benign\program_files\MTPELoader.exe,benign,Benign
muirct.exe,C:\samples\benign\program_files\muirct.exe,benign,Benign
mv.exe,C:\samples\benign\program_files\mv.exe,benign,Benign
nano.exe,C:\samples\benign\program_files\nano.exe,benign,Benign
nasm.exe,C:\samples\benign\program_files\nasm.exe,benign,Benign
native2ascii.exe,C:\samples\benign\program_files\native2ascii.exe,benign,Benign
nbexec.exe,C:\samples\benign\program_files\nbexec.exe,benign,Benign
nbexec64.exe,C:\samples\benign\program_files\nbexec64.exe,benign,Benign
ndisasm.exe,C:\samples\benign\program_files\ndisasm.exe,benign,Benign
NetFrameCheck.exe,C:\samples\benign\program_files\NetFrameCheck.exe,benign,Benign
nettle-hash.exe,C:\samples\benign\program_files\nettle-hash.exe,benign,Benign
nettle-lfib-stream.exe,C:\samples\benign\program_files\nettle-lfib-stream.exe,benign,Benign
nettle-pbkdf2.exe,C:\samples\benign\program_files\nettle-pbkdf2.exe,benign,Benign
new_edge_proxy.exe,C:\samples\benign\program_files\new_edge_proxy.exe,benign,Benign
new_msedge.exe,C:\samples\benign\program_files\new_msedge.exe,benign,Benign
new_pwahelper.exe,C:\samples\benign\program_files\new_pwahelper.exe,benign,Benign
nice.exe,C:\samples\benign\program_files\nice.exe,benign,Benign
ninja.exe,C:\samples\benign\program_files\ninja.exe,benign,Benign
NisSrv.exe,C:\samples\benign\program_files\NisSrv.exe,benign,Benign
nl.exe,C:\samples\benign\program_files\nl.exe,benign,Benign
nmake.exe,C:\samples\benign\program_files\nmake.exe,benign,Benign
node.exe,C:\samples\benign\program_files\node.exe,benign,Benign
nohup.exe,C:\samples\benign\program_files\nohup.exe,benign,Benign
notepad++.exe,C:\samples\benign\program_files\notepad++.exe,benign,Benign
notification_click_helper.exe,C:\samples\benign\program_files\notification_click_helper.exe,benign,Benign
notification_helper.exe,C:\samples\benign\program_files\notification_helper.exe,benign,Benign
NPFInstall.exe,C:\samples\benign\program_files\NPFInstall.exe,benign,Benign
nproc.exe,C:\samples\benign\program_files\nproc.exe,benign,Benign
numfmt.exe,C:\samples\benign\program_files\numfmt.exe,benign,Benign
od.exe,C:\samples\benign\program_files\od.exe,benign,Benign
odt2txt.exe,C:\samples\benign\program_files\odt2txt.exe,benign,Benign
OfflineScannerShell.exe,C:\samples\benign\program_files\OfflineScannerShell.exe,benign,Benign
old_syslinux.exe,C:\samples\benign\program_files\old_syslinux.exe,benign,Benign
oleview.exe,C:\samples\benign\program_files\oleview.exe,benign,Benign
openssl.exe,C:\samples\benign\program_files\openssl.exe,benign,Benign
orbd.exe,C:\samples\benign\program_files\orbd.exe,benign,Benign
oscdimg.exe,C:\samples\benign\program_files\oscdimg.exe,benign,Benign
os_update_handler.exe,C:\samples\benign\program_files\os_update_handler.exe,benign,Benign
p11-kit-remote.exe,C:\samples\benign\program_files\p11-kit-remote.exe,benign,Benign
p11-kit-server.exe,C:\samples\benign\program_files\p11-kit-server.exe,benign,Benign
p11-kit.exe,C:\samples\benign\program_files\p11-kit.exe,benign,Benign
pack200.exe,C:\samples\benign\program_files\pack200.exe,benign,Benign
PackageEditor.exe,C:\samples\benign\program_files\PackageEditor.exe,benign,Benign
PartitionAssistantService.exe,C:\samples\benign\program_files\PartitionAssistantService.exe,benign,Benign
PartitionManagerService.exe,C:\samples\benign\program_files\PartitionManagerService.exe,benign,Benign
PartitionScanSevice.exe,C:\samples\benign\program_files\PartitionScanSevice.exe,benign,Benign
partitionwizard.exe,C:\samples\benign\program_files\partitionwizard.exe,benign,Benign
passwd.exe,C:\samples\benign\program_files\passwd.exe,benign,Benign
paste.exe,C:\samples\benign\program_files\paste.exe,benign,Benign
patch.exe,C:\samples\benign\program_files\patch.exe,benign,Benign
pathchk.exe,C:\samples\benign\program_files\pathchk.exe,benign,Benign
pdftotext.exe,C:\samples\benign\program_files\pdftotext.exe,benign,Benign
perl.exe,C:\samples\benign\program_files\perl.exe,benign,Benign
perl5.38.2.exe,C:\samples\benign\program_files\perl5.38.2.exe,benign,Benign
pgocvt.exe,C:\samples\benign\program_files\pgocvt.exe,benign,Benign
pgomgr.exe,C:\samples\benign\program_files\pgomgr.exe,benign,Benign
pgosweep.exe,C:\samples\benign\program_files\pgosweep.exe,benign,Benign
picture_decoder.exe,C:\samples\benign\program_files\picture_decoder.exe,benign,Benign
pinentry-w32.exe,C:\samples\benign\program_files\pinentry-w32.exe,benign,Benign
pinentry.exe,C:\samples\benign\program_files\pinentry.exe,benign,Benign
pinky.exe,C:\samples\benign\program_files\pinky.exe,benign,Benign
pipanel.exe,C:\samples\benign\program_files\pipanel.exe,benign,Benign
pkcs1-conv.exe,C:\samples\benign\program_files\pkcs1-conv.exe,benign,Benign
pktextract.exe,C:\samples\benign\program_files\pktextract.exe,benign,Benign
pldd.exe,C:\samples\benign\program_files\pldd.exe,benign,Benign
pluginviewer.exe,C:\samples\benign\program_files\pluginviewer.exe,benign,Benign
PLUGScheduler.exe,C:\samples\benign\program_files\PLUGScheduler.exe,benign,Benign
pmnative.exe,C:\samples\benign\program_files\pmnative.exe,benign,Benign
PMParseRecord.exe,C:\samples\benign\program_files\PMParseRecord.exe,benign,Benign
PMUpdateService.exe,C:\samples\benign\program_files\PMUpdateService.exe,benign,Benign
policytool.exe,C:\samples\benign\program_files\policytool.exe,benign,Benign
pr.exe,C:\samples\benign\program_files\pr.exe,benign,Benign
printenv.exe,C:\samples\benign\program_files\printenv.exe,benign,Benign
printf.exe,C:\samples\benign\program_files\printf.exe,benign,Benign
profiler.exe,C:\samples\benign\program_files\profiler.exe,benign,Benign
proxy-lookup.exe,C:\samples\benign\program_files\proxy-lookup.exe,benign,Benign
ps.exe,C:\samples\benign\program_files\ps.exe,benign,Benign
psl.exe,C:\samples\benign\program_files\psl.exe,benign,Benign
ptx.exe,C:\samples\benign\program_files\ptx.exe,benign,Benign
pvk2pfx.exe,C:\samples\benign\program_files\pvk2pfx.exe,benign,Benign
pwahelper.exe,C:\samples\benign\program_files\pwahelper.exe,benign,Benign
pwcat.exe,C:\samples\benign\program_files\pwcat.exe,benign,Benign
pwd.exe,C:\samples\benign\program_files\pwd.exe,benign,Benign
pwnative.exe,C:\samples\benign\program_files\pwnative.exe,benign,Benign
pxe_client.exe,C:\samples\benign\program_files\pxe_client.exe,benign,Benign
pxe_service.exe,C:\samples\benign\program_files\pxe_service.exe,benign,Benign
QTAgent.exe,C:\samples\benign\program_files\QTAgent.exe,benign,Benign
QTAgent32.exe,C:\samples\benign\program_files\QTAgent32.exe,benign,Benign
QTAgent32_35.exe,C:\samples\benign\program_files\QTAgent32_35.exe,benign,Benign
QTAgent32_40.exe,C:\samples\benign\program_files\QTAgent32_40.exe,benign,Benign
QTAgent_35.exe,C:\samples\benign\program_files\QTAgent_35.exe,benign,Benign
QTAgent_40.exe,C:\samples\benign\program_files\QTAgent_40.exe,benign,Benign
QTDCAgent.exe,C:\samples\benign\program_files\QTDCAgent.exe,benign,Benign
QTDCAgent32.exe,C:\samples\benign\program_files\QTDCAgent32.exe,benign,Benign
